1: (('white', 'dis_0'), 'forward', ('white', 'dis_0'), -1.0, False)
2853: (('red', 'dis_4'), 'forward', ('white', 'dis_2'), -13.0, False)
2854: (('red', 'dis_4'), 'forward', ('white', 'dis_3'), -14.0, False)
2855: (('red', 'dis_4'), 'forward', ('white', 'dis_4'), -15.0, False)
2856: (('red', 'dis_4'), 'forward', ('yellow', 'dis_0'), -21.0, False)
2857: (('red', 'dis_4'), 'forward', ('yellow', 'dis_1'), -22.0, False)
2858: (('red', 'dis_4'), 'forward', ('yellow', 'dis_2'), -23.0, False)
2859: (('red', 'dis_4'), 'forward', ('yellow', 'dis_3'), -24.0, False)
2860: (('red', 'dis_4'), 'forward', ('yellow', 'dis_4'), -25.0, False)
2861: (('red', 'dis_4'), 'forward', ('blue', 'dis_0'), -31.0, False)
2862: (('red', 'dis_4'), 'forward', ('blue', 'dis_1'), -32.0, False)
2863: (('red', 'dis_4'), 'forward', ('blue', 'dis_2'), -33.0, False)
2864: (('red', 'dis_4'), 'forward', ('blue', 'dis_3'), -34.0, False)
2865: (('red', 'dis_4'), 'forward', ('blue', 'dis_4'), -35.0, False)
2866: (('red', 'dis_4'), 'forward', ('red', 'dis_0'), -1.0, False)
2867: (('red', 'dis_4'), 'forward', ('red', 'dis_1'), -2.0, False)
2868: (('red', 'dis_4'), 'forward', ('red', 'dis_2'), -3.0, False)
2869: (('red', 'dis_4'), 'forward', ('red', 'dis_3'), -4.0, False)
2870: (('red', 'dis_4'), 'forward', ('red', 'dis_4'), 95.0, True)
2871: (('red', 'dis_4'), 'forward', ('black', 'dis_0'), 49.0, False)
2872: (('red', 'dis_4'), 'forward', ('black', 'dis_1'), 48.0, False)
2873: (('red', 'dis_4'), 'forward', ('black', 'dis_2'), 47.0, False)
2874: (('red', 'dis_4'), 'forward', ('black', 'dis_3'), 46.0, False)
2875: (('red', 'dis_4'), 'forward', ('black', 'dis_4'), 45.0, False)
2876: (('red', 'dis_4'), 'forward', ('brown', 'dis_0'), 99.0, False)
2877: (('red', 'dis_4'), 'forward', ('brown', 'dis_1'), 98.0, False)
2878: (('red', 'dis_4'), 'forward', ('brown', 'dis_2'), 97.0, False)
2879: (('red', 'dis_4'), 'forward', ('brown', 'dis_3'), 96.0, False)
2880: (('red', 'dis_4'), 'forward', ('brown', 'dis_4'), 95.0, False)
2881: (('red', 'dis_4'), 'backward', ('white', 'dis_0'), -11.0, False)
2882: (('red', 'dis_4'), 'backward', ('white', 'dis_1'), -12.0, False)
2883: (('red', 'dis_4'), 'backward', ('white', 'dis_2'), -13.0, False)
2884: (('red', 'dis_4'), 'backward', ('white', 'dis_3'), -14.0, False)
2885: (('red', 'dis_4'), 'backward', ('white', 'dis_4'), -15.0, False)
2886: (('red', 'dis_4'), 'backward', ('yellow', 'dis_0'), -21.0, False)
2887: (('red', 'dis_4'), 'backward', ('yellow', 'dis_1'), -22.0, False)
2888: (('red', 'dis_4'), 'backward', ('yellow', 'dis_2'), -23.0, False)
2889: (('red', 'dis_4'), 'backward', ('yellow', 'dis_3'), -24.0, False)
2890: (('red', 'dis_4'), 'backward', ('yellow', 'dis_4'), -25.0, False)
2891: (('red', 'dis_4'), 'backward', ('blue', 'dis_0'), -31.0, False)
2892: (('red', 'dis_4'), 'backward', ('blue', 'dis_1'), -32.0, False)
2893: (('red', 'dis_4'), 'backward', ('blue', 'dis_2'), -33.0, False)
2894: (('red', 'dis_4'), 'backward', ('blue', 'dis_3'), -34.0, False)
2895: (('red', 'dis_4'), 'backward', ('blue', 'dis_4'), -35.0, False)
2896: (('red', 'dis_4'), 'backward', ('red', 'dis_0'), -1.0, False)
2897: (('red', 'dis_4'), 'backward', ('red', 'dis_1'), -2.0, False)
2898: (('red', 'dis_4'), 'backward', ('red', 'dis_2'), -3.0, False)
2899: (('red', 'dis_4'), 'backward', ('red', 'dis_3'), -4.0, False)
2900: (('red', 'dis_4'), 'backward', ('red', 'dis_4'), 95.0, True)
2901: (('red', 'dis_4'), 'backward', ('black', 'dis_0'), 49.0, False)
2902: (('red', 'dis_4'), 'backward', ('black', 'dis_1'), 48.0, False)
2903: (('red', 'dis_4'), 'backward', ('black', 'dis_2'), 47.0, False)
2904: (('red', 'dis_4'), 'backward', ('black', 'dis_3'), 46.0, False)
2905: (('red', 'dis_4'), 'backward', ('black', 'dis_4'), 45.0, False)
2906: (('red', 'dis_4'), 'backward', ('brown', 'dis_0'), 99.0, False)
2907: (('red', 'dis_4'), 'backward', ('brown', 'dis_1'), 98.0, False)
2908: (('red', 'dis_4'), 'backward', ('brown', 'dis_2'), 97.0, False)
2909: (('red', 'dis_4'), 'backward', ('brown', 'dis_3'), 96.0, False)
2910: (('red', 'dis_4'), 'backward', ('brown', 'dis_4'), 95.0, False)
2911: (('red', 'dis_4'), 'right', ('white', 'dis_0'), -11.0, False)
2912: (('red', 'dis_4'), 'right', ('white', 'dis_1'), -12.0, False)
2913: (('red', 'dis_4'), 'right', ('white', 'dis_2'), -13.0, False)
2914: (('red', 'dis_4'), 'right', ('white', 'dis_3'), -14.0, False)
2915: (('red', 'dis_4'), 'right', ('white', 'dis_4'), -15.0, False)
2916: (('red', 'dis_4'), 'right', ('yellow', 'dis_0'), -21.0, False)
2917: (('red', 'dis_4'), 'right', ('yellow', 'dis_1'), -22.0, False)
2918: (('red', 'dis_4'), 'right', ('yellow', 'dis_2'), -23.0, False)
2919: (('red', 'dis_4'), 'right', ('yellow', 'dis_3'), -24.0, False)
2920: (('red', 'dis_4'), 'right', ('yellow', 'dis_4'), -25.0, False)
2921: (('red', 'dis_4'), 'right', ('blue', 'dis_0'), -31.0, False)
2922: (('red', 'dis_4'), 'right', ('blue', 'dis_1'), -32.0, False)
2923: (('red', 'dis_4'), 'right', ('blue', 'dis_2'), -33.0, False)
2924: (('red', 'dis_4'), 'right', ('blue', 'dis_3'), -34.0, False)
2925: (('red', 'dis_4'), 'right', ('blue', 'dis_4'), -35.0, False)
2926: (('red', 'dis_4'), 'right', ('red', 'dis_0'), -1.0, False)
2927: (('red', 'dis_4'), 'right', ('red', 'dis_1'), -2.0, False)
2928: (('red', 'dis_4'), 'right', ('red', 'dis_2'), -3.0, False)
2929: (('red', 'dis_4'), 'right', ('red', 'dis_3'), -4.0, False)
2930: (('red', 'dis_4'), 'right', ('red', 'dis_4'), 95.0, True)
2931: (('red', 'dis_4'), 'right', ('black', 'dis_0'), 49.0, False)
2932: (('red', 'dis_4'), 'right', ('black', 'dis_1'), 48.0, False)
2933: (('red', 'dis_4'), 'right', ('black', 'dis_2'), 47.0, False)
2934: (('red', 'dis_4'), 'right', ('black', 'dis_3'), 46.0, False)
2935: (('red', 'dis_4'), 'right', ('black', 'dis_4'), 45.0, False)
2936: (('red', 'dis_4'), 'right', ('brown', 'dis_0'), 99.0, False)
2937: (('red', 'dis_4'), 'right', ('brown', 'dis_1'), 98.0, False)
2938: (('red', 'dis_4'), 'right', ('brown', 'dis_2'), 97.0, False)
2939: (('red', 'dis_4'), 'right', ('brown', 'dis_3'), 96.0, False)
2940: (('red', 'dis_4'), 'right', ('brown', 'dis_4'), 95.0, False)
2941: (('red', 'dis_4'), 'left', ('white', 'dis_0'), -11.0, False)
2942: (('red', 'dis_4'), 'left', ('white', 'dis_1'), -12.0, False)
2943: (('red', 'dis_4'), 'left', ('white', 'dis_2'), -13.0, False)
2944: (('red', 'dis_4'), 'left', ('white', 'dis_3'), -14.0, False)
2945: (('red', 'dis_4'), 'left', ('white', 'dis_4'), -15.0, False)
2946: (('red', 'dis_4'), 'left', ('yellow', 'dis_0'), -21.0, False)
2947: (('red', 'dis_4'), 'left', ('yellow', 'dis_1'), -22.0, False)
2948: (('red', 'dis_4'), 'left', ('yellow', 'dis_2'), -23.0, False)
2949: (('red', 'dis_4'), 'left', ('yellow', 'dis_3'), -24.0, False)
2950: (('red', 'dis_4'), 'left', ('yellow', 'dis_4'), -25.0, False)
2951: (('red', 'dis_4'), 'left', ('blue', 'dis_0'), -31.0, False)
2952: (('red', 'dis_4'), 'left', ('blue', 'dis_1'), -32.0, False)
2953: (('red', 'dis_4'), 'left', ('blue', 'dis_2'), -33.0, False)
2954: (('red', 'dis_4'), 'left', ('blue', 'dis_3'), -34.0, False)
2955: (('red', 'dis_4'), 'left', ('blue', 'dis_4'), -35.0, False)
2956: (('red', 'dis_4'), 'left', ('red', 'dis_0'), -1.0, False)
2957: (('red', 'dis_4'), 'left', ('red', 'dis_1'), -2.0, False)
2958: (('red', 'dis_4'), 'left', ('red', 'dis_2'), -3.0, False)
2959: (('red', 'dis_4'), 'left', ('red', 'dis_3'), -4.0, False)
2960: (('red', 'dis_4'), 'left', ('red', 'dis_4'), 95.0, True)
2961: (('red', 'dis_4'), 'left', ('black', 'dis_0'), 49.0, False)
2962: (('red', 'dis_4'), 'left', ('black', 'dis_1'), 48.0, False)
2963: (('red', 'dis_4'), 'left', ('black', 'dis_2'), 47.0, False)
2964: (('red', 'dis_4'), 'left', ('black', 'dis_3'), 46.0, False)
2965: (('red', 'dis_4'), 'left', ('black', 'dis_4'), 45.0, False)
2966: (('red', 'dis_4'), 'left', ('brown', 'dis_0'), 99.0, False)
2967: (('red', 'dis_4'), 'left', ('brown', 'dis_1'), 98.0, False)
2968: (('red', 'dis_4'), 'left', ('brown', 'dis_2'), 97.0, False)
2969: (('red', 'dis_4'), 'left', ('brown', 'dis_3'), 96.0, False)
2970: (('red', 'dis_4'), 'left', ('brown', 'dis_4'), 95.0, False)
2971: (('red', 'dis_4'), 'stop', ('white', 'dis_0'), -11.0, False)
2972: (('red', 'dis_4'), 'stop', ('white', 'dis_1'), -12.0, False)
2973: (('red', 'dis_4'), 'stop', ('white', 'dis_2'), -13.0, False)
2974: (('red', 'dis_4'), 'stop', ('white', 'dis_3'), -14.0, False)
2975: (('red', 'dis_4'), 'stop', ('white', 'dis_4'), -15.0, False)
2976: (('red', 'dis_4'), 'stop', ('yellow', 'dis_0'), -21.0, False)
2977: (('red', 'dis_4'), 'stop', ('yellow', 'dis_1'), -22.0, False)
2978: (('red', 'dis_4'), 'stop', ('yellow', 'dis_2'), -23.0, False)
2979: (('red', 'dis_4'), 'stop', ('yellow', 'dis_3'), -24.0, False)
2980: (('red', 'dis_4'), 'stop', ('yellow', 'dis_4'), -25.0, False)
2981: (('red', 'dis_4'), 'stop', ('blue', 'dis_0'), -31.0, False)
2982: (('red', 'dis_4'), 'stop', ('blue', 'dis_1'), -32.0, False)
2983: (('red', 'dis_4'), 'stop', ('blue', 'dis_2'), -33.0, False)
2984: (('red', 'dis_4'), 'stop', ('blue', 'dis_3'), -34.0, False)
2985: (('red', 'dis_4'), 'stop', ('blue', 'dis_4'), -35.0, False)
2986: (('red', 'dis_4'), 'stop', ('red', 'dis_0'), -1.0, False)
2987: (('red', 'dis_4'), 'stop', ('red', 'dis_1'), -2.0, False)
2988: (('red', 'dis_4'), 'stop', ('red', 'dis_2'), -3.0, False)
2989: (('red', 'dis_4'), 'stop', ('red', 'dis_3'), -4.0, False)
2990: (('red', 'dis_4'), 'stop', ('red', 'dis_4'), 95.0, True)
2991: (('red', 'dis_4'), 'stop', ('black', 'dis_0'), 49.0, False)
2992: (('red', 'dis_4'), 'stop', ('black', 'dis_1'), 48.0, False)
2993: (('red', 'dis_4'), 'stop', ('black', 'dis_2'), 47.0, False)
2994: (('red', 'dis_4'), 'stop', ('black', 'dis_3'), 46.0, False)
2995: (('red', 'dis_4'), 'stop', ('black', 'dis_4'), 45.0, False)
2996: (('red', 'dis_4'), 'stop', ('brown', 'dis_0'), 99.0, False)
2997: (('red', 'dis_4'), 'stop', ('brown', 'dis_1'), 98.0, False)
2998: (('red', 'dis_4'), 'stop', ('brown', 'dis_2'), 97.0, False)
2999: (('red', 'dis_4'), 'stop', ('brown', 'dis_3'), 96.0, False)
3000: (('red', 'dis_4'), 'stop', ('brown', 'dis_4'), 95.0, False)
3001: (('black', 'dis_0'), 'forward', ('white', 'dis_0'), -11.0, False)
3002: (('black', 'dis_0'), 'forward', ('white', 'dis_1'), -12.0, False)
3003: (('black', 'dis_0'), 'forward', ('white', 'dis_2'), -13.0, False)
3004: (('black', 'dis_0'), 'forward', ('white', 'dis_3'), -14.0, False)
3005: (('black', 'dis_0'), 'forward', ('white', 'dis_4'), -15.0, False)
3006: (('black', 'dis_0'), 'forward', ('yellow', 'dis_0'), -21.0, False)
3007: (('black', 'dis_0'), 'forward', ('yellow', 'dis_1'), -22.0, False)
3008: (('black', 'dis_0'), 'forward', ('yellow', 'dis_2'), -23.0, False)
3009: (('black', 'dis_0'), 'forward', ('yellow', 'dis_3'), -24.0, False)
3010: (('black', 'dis_0'), 'forward', ('yellow', 'dis_4'), -25.0, False)
3011: (('black', 'dis_0'), 'forward', ('blue', 'dis_0'), -31.0, False)
3012: (('black', 'dis_0'), 'forward', ('blue', 'dis_1'), -32.0, False)
3013: (('black', 'dis_0'), 'forward', ('blue', 'dis_2'), -33.0, False)
3014: (('black', 'dis_0'), 'forward', ('blue', 'dis_3'), -34.0, False)
3015: (('black', 'dis_0'), 'forward', ('blue', 'dis_4'), -35.0, False)
3016: (('black', 'dis_0'), 'forward', ('red', 'dis_0'), -41.0, False)
3017: (('black', 'dis_0'), 'forward', ('red', 'dis_1'), -42.0, False)
3018: (('black', 'dis_0'), 'forward', ('red', 'dis_2'), -43.0, False)
3019: (('black', 'dis_0'), 'forward', ('red', 'dis_3'), -44.0, False)
3020: (('black', 'dis_0'), 'forward', ('red', 'dis_4'), 55.0, True)
3021: (('black', 'dis_0'), 'forward', ('black', 'dis_0'), -1.0, False)
3022: (('black', 'dis_0'), 'forward', ('black', 'dis_1'), -2.0, False)
3023: (('black', 'dis_0'), 'forward', ('black', 'dis_2'), -3.0, False)
3024: (('black', 'dis_0'), 'forward', ('black', 'dis_3'), -4.0, False)
3025: (('black', 'dis_0'), 'forward', ('black', 'dis_4'), -5.0, False)
3026: (('black', 'dis_0'), 'forward', ('brown', 'dis_0'), 99.0, False)
3027: (('black', 'dis_0'), 'forward', ('brown', 'dis_1'), 98.0, False)
3028: (('black', 'dis_0'), 'forward', ('brown', 'dis_2'), 97.0, False)
3029: (('black', 'dis_0'), 'forward', ('brown', 'dis_3'), 96.0, False)
3030: (('black', 'dis_0'), 'forward', ('brown', 'dis_4'), 95.0, False)
3031: (('black', 'dis_0'), 'backward', ('white', 'dis_0'), -11.0, False)
3032: (('black', 'dis_0'), 'backward', ('white', 'dis_1'), -12.0, False)
3033: (('black', 'dis_0'), 'backward', ('white', 'dis_2'), -13.0, False)
3034: (('black', 'dis_0'), 'backward', ('white', 'dis_3'), -14.0, False)
3035: (('black', 'dis_0'), 'backward', ('white', 'dis_4'), -15.0, False)
3036: (('black', 'dis_0'), 'backward', ('yellow', 'dis_0'), -21.0, False)
3037: (('black', 'dis_0'), 'backward', ('yellow', 'dis_1'), -22.0, False)
3038: (('black', 'dis_0'), 'backward', ('yellow', 'dis_2'), -23.0, False)
3039: (('black', 'dis_0'), 'backward', ('yellow', 'dis_3'), -24.0, False)
3040: (('black', 'dis_0'), 'backward', ('yellow', 'dis_4'), -25.0, False)
3041: (('black', 'dis_0'), 'backward', ('blue', 'dis_0'), -31.0, False)
3042: (('black', 'dis_0'), 'backward', ('blue', 'dis_1'), -32.0, False)
3043: (('black', 'dis_0'), 'backward', ('blue', 'dis_2'), -33.0, False)
3044: (('black', 'dis_0'), 'backward', ('blue', 'dis_3'), -34.0, False)
3045: (('black', 'dis_0'), 'backward', ('blue', 'dis_4'), -35.0, False)
3046: (('black', 'dis_0'), 'backward', ('red', 'dis_0'), -41.0, False)
3047: (('black', 'dis_0'), 'backward', ('red', 'dis_1'), -42.0, False)
3048: (('black', 'dis_0'), 'backward', ('red', 'dis_2'), -43.0, False)
3049: (('black', 'dis_0'), 'backward', ('red', 'dis_3'), -44.0, False)
3050: (('black', 'dis_0'), 'backward', ('red', 'dis_4'), 55.0, True)
3051: (('black', 'dis_0'), 'backward', ('black', 'dis_0'), -1.0, False)
3052: (('black', 'dis_0'), 'backward', ('black', 'dis_1'), -2.0, False)
3053: (('black', 'dis_0'), 'backward', ('black', 'dis_2'), -3.0, False)
3054: (('black', 'dis_0'), 'backward', ('black', 'dis_3'), -4.0, False)
3055: (('black', 'dis_0'), 'backward', ('black', 'dis_4'), -5.0, False)
3056: (('black', 'dis_0'), 'backward', ('brown', 'dis_0'), 99.0, False)
3057: (('black', 'dis_0'), 'backward', ('brown', 'dis_1'), 98.0, False)
3058: (('black', 'dis_0'), 'backward', ('brown', 'dis_2'), 97.0, False)
3059: (('black', 'dis_0'), 'backward', ('brown', 'dis_3'), 96.0, False)
3060: (('black', 'dis_0'), 'backward', ('brown', 'dis_4'), 95.0, False)
3061: (('black', 'dis_0'), 'right', ('white', 'dis_0'), -11.0, False)
3062: (('black', 'dis_0'), 'right', ('white', 'dis_1'), -12.0, False)
3063: (('black', 'dis_0'), 'right', ('white', 'dis_2'), -13.0, False)
3064: (('black', 'dis_0'), 'right', ('white', 'dis_3'), -14.0, False)
3065: (('black', 'dis_0'), 'right', ('white', 'dis_4'), -15.0, False)
3066: (('black', 'dis_0'), 'right', ('yellow', 'dis_0'), -21.0, False)
3067: (('black', 'dis_0'), 'right', ('yellow', 'dis_1'), -22.0, False)
3068: (('black', 'dis_0'), 'right', ('yellow', 'dis_2'), -23.0, False)
3069: (('black', 'dis_0'), 'right', ('yellow', 'dis_3'), -24.0, False)
3070: (('black', 'dis_0'), 'right', ('yellow', 'dis_4'), -25.0, False)
3071: (('black', 'dis_0'), 'right', ('blue', 'dis_0'), -31.0, False)
3072: (('black', 'dis_0'), 'right', ('blue', 'dis_1'), -32.0, False)
3073: (('black', 'dis_0'), 'right', ('blue', 'dis_2'), -33.0, False)
3074: (('black', 'dis_0'), 'right', ('blue', 'dis_3'), -34.0, False)
3075: (('black', 'dis_0'), 'right', ('blue', 'dis_4'), -35.0, False)
3076: (('black', 'dis_0'), 'right', ('red', 'dis_0'), -41.0, False)
3077: (('black', 'dis_0'), 'right', ('red', 'dis_1'), -42.0, False)
3078: (('black', 'dis_0'), 'right', ('red', 'dis_2'), -43.0, False)
3079: (('black', 'dis_0'), 'right', ('red', 'dis_3'), -44.0, False)
3080: (('black', 'dis_0'), 'right', ('red', 'dis_4'), 55.0, True)
3081: (('black', 'dis_0'), 'right', ('black', 'dis_0'), -1.0, False)
3082: (('black', 'dis_0'), 'right', ('black', 'dis_1'), -2.0, False)
3083: (('black', 'dis_0'), 'right', ('black', 'dis_2'), -3.0, False)
3084: (('black', 'dis_0'), 'right', ('black', 'dis_3'), -4.0, False)
3085: (('black', 'dis_0'), 'right', ('black', 'dis_4'), -5.0, False)
3086: (('black', 'dis_0'), 'right', ('brown', 'dis_0'), 99.0, False)
3087: (('black', 'dis_0'), 'right', ('brown', 'dis_1'), 98.0, False)
3088: (('black', 'dis_0'), 'right', ('brown', 'dis_2'), 97.0, False)
3089: (('black', 'dis_0'), 'right', ('brown', 'dis_3'), 96.0, False)
3090: (('black', 'dis_0'), 'right', ('brown', 'dis_4'), 95.0, False)
3091: (('black', 'dis_0'), 'left', ('white', 'dis_0'), -11.0, False)
3092: (('black', 'dis_0'), 'left', ('white', 'dis_1'), -12.0, False)
3093: (('black', 'dis_0'), 'left', ('white', 'dis_2'), -13.0, False)
3094: (('black', 'dis_0'), 'left', ('white', 'dis_3'), -14.0, False)
3095: (('black', 'dis_0'), 'left', ('white', 'dis_4'), -15.0, False)
3096: (('black', 'dis_0'), 'left', ('yellow', 'dis_0'), -21.0, False)
3097: (('black', 'dis_0'), 'left', ('yellow', 'dis_1'), -22.0, False)
3098: (('black', 'dis_0'), 'left', ('yellow', 'dis_2'), -23.0, False)
3099: (('black', 'dis_0'), 'left', ('yellow', 'dis_3'), -24.0, False)
3100: (('black', 'dis_0'), 'left', ('yellow', 'dis_4'), -25.0, False)
3101: (('black', 'dis_0'), 'left', ('blue', 'dis_0'), -31.0, False)
3102: (('black', 'dis_0'), 'left', ('blue', 'dis_1'), -32.0, False)
3103: (('black', 'dis_0'), 'left', ('blue', 'dis_2'), -33.0, False)
3104: (('black', 'dis_0'), 'left', ('blue', 'dis_3'), -34.0, False)
3105: (('black', 'dis_0'), 'left', ('blue', 'dis_4'), -35.0, False)
3106: (('black', 'dis_0'), 'left', ('red', 'dis_0'), -41.0, False)
3107: (('black', 'dis_0'), 'left', ('red', 'dis_1'), -42.0, False)
3108: (('black', 'dis_0'), 'left', ('red', 'dis_2'), -43.0, False)
3109: (('black', 'dis_0'), 'left', ('red', 'dis_3'), -44.0, False)
3110: (('black', 'dis_0'), 'left', ('red', 'dis_4'), 55.0, True)
3111: (('black', 'dis_0'), 'left', ('black', 'dis_0'), -1.0, False)
3112: (('black', 'dis_0'), 'left', ('black', 'dis_1'), -2.0, False)
3113: (('black', 'dis_0'), 'left', ('black', 'dis_2'), -3.0, False)
3114: (('black', 'dis_0'), 'left', ('black', 'dis_3'), -4.0, False)
3115: (('black', 'dis_0'), 'left', ('black', 'dis_4'), -5.0, False)
3116: (('black', 'dis_0'), 'left', ('brown', 'dis_0'), 99.0, False)
3117: (('black', 'dis_0'), 'left', ('brown', 'dis_1'), 98.0, False)
3118: (('black', 'dis_0'), 'left', ('brown', 'dis_2'), 97.0, False)
3119: (('black', 'dis_0'), 'left', ('brown', 'dis_3'), 96.0, False)
3120: (('black', 'dis_0'), 'left', ('brown', 'dis_4'), 95.0, False)
3121: (('black', 'dis_0'), 'stop', ('white', 'dis_0'), -11.0, False)
3122: (('black', 'dis_0'), 'stop', ('white', 'dis_1'), -12.0, False)
3123: (('black', 'dis_0'), 'stop', ('white', 'dis_2'), -13.0, False)
3124: (('black', 'dis_0'), 'stop', ('white', 'dis_3'), -14.0, False)
3125: (('black', 'dis_0'), 'stop', ('white', 'dis_4'), -15.0, False)
3126: (('black', 'dis_0'), 'stop', ('yellow', 'dis_0'), -21.0, False)
3127: (('black', 'dis_0'), 'stop', ('yellow', 'dis_1'), -22.0, False)
3128: (('black', 'dis_0'), 'stop', ('yellow', 'dis_2'), -23.0, False)
3129: (('black', 'dis_0'), 'stop', ('yellow', 'dis_3'), -24.0, False)
3130: (('black', 'dis_0'), 'stop', ('yellow', 'dis_4'), -25.0, False)
3131: (('black', 'dis_0'), 'stop', ('blue', 'dis_0'), -31.0, False)
3132: (('black', 'dis_0'), 'stop', ('blue', 'dis_1'), -32.0, False)
3133: (('black', 'dis_0'), 'stop', ('blue', 'dis_2'), -33.0, False)
3134: (('black', 'dis_0'), 'stop', ('blue', 'dis_3'), -34.0, False)
3135: (('black', 'dis_0'), 'stop', ('blue', 'dis_4'), -35.0, False)
3136: (('black', 'dis_0'), 'stop', ('red', 'dis_0'), -41.0, False)
3137: (('black', 'dis_0'), 'stop', ('red', 'dis_1'), -42.0, False)
3138: (('black', 'dis_0'), 'stop', ('red', 'dis_2'), -43.0, False)
3139: (('black', 'dis_0'), 'stop', ('red', 'dis_3'), -44.0, False)
3140: (('black', 'dis_0'), 'stop', ('red', 'dis_4'), 55.0, True)
3141: (('black', 'dis_0'), 'stop', ('black', 'dis_0'), -1.0, False)
3142: (('black', 'dis_0'), 'stop', ('black', 'dis_1'), -2.0, False)
3143: (('black', 'dis_0'), 'stop', ('black', 'dis_2'), -3.0, False)
3144: (('black', 'dis_0'), 'stop', ('black', 'dis_3'), -4.0, False)
3145: (('black', 'dis_0'), 'stop', ('black', 'dis_4'), -5.0, False)
3146: (('black', 'dis_0'), 'stop', ('brown', 'dis_0'), 99.0, False)
3147: (('black', 'dis_0'), 'stop', ('brown', 'dis_1'), 98.0, False)
3148: (('black', 'dis_0'), 'stop', ('brown', 'dis_2'), 97.0, False)
3149: (('black', 'dis_0'), 'stop', ('brown', 'dis_3'), 96.0, False)
3150: (('black', 'dis_0'), 'stop', ('brown', 'dis_4'), 95.0, False)
3151: (('black', 'dis_1'), 'forward', ('white', 'dis_0'), -11.0, False)
3152: (('black', 'dis_1'), 'forward', ('white', 'dis_1'), -12.0, False)
3153: (('black', 'dis_1'), 'forward', ('white', 'dis_2'), -13.0, False)
3154: (('black', 'dis_1'), 'forward', ('white', 'dis_3'), -14.0, False)
3155: (('black', 'dis_1'), 'forward', ('white', 'dis_4'), -15.0, False)
3156: (('black', 'dis_1'), 'forward', ('yellow', 'dis_0'), -21.0, False)
3157: (('black', 'dis_1'), 'forward', ('yellow', 'dis_1'), -22.0, False)
